"response_id","factor_for_visit","is_top_three"
"GEN24_1101919","Friends, family or colleagues talked about or recommended New Zealand",FALSE
"GEN24_1101919","Its landscapes and scenery",FALSE
"GEN24_1101919","The variety of outdoor and adventure activities",FALSE
"GEN24_1101928","I read about New Zealand in online articles, travel forums, blogs, social networking sites, etc",TRUE
"GEN24_1101928","I've always wanted to visit",TRUE
"GEN24_1101928","It was somewhere new, I had never been there before",FALSE
"GEN24_1101928","Its landscapes and scenery",TRUE
"GEN24_1101929","I saw a show or segment featuring New Zealand on TV",FALSE
"GEN24_1101929","I've always wanted to visit",FALSE
"GEN24_1101929","Its landscapes and scenery",FALSE
"GEN24_1101936","I've always wanted to visit",FALSE
"GEN24_1101936","Its environmentally friendly image",FALSE
"GEN24_1101936","Its landscapes and scenery",FALSE
"GEN24_1101949","I wanted to see the unique indigenous Maori culture",TRUE
"GEN24_1101949","I've always wanted to visit",FALSE
"GEN24_1101949","Its environmentally friendly image",FALSE
"GEN24_1101949","Its landscapes and scenery",TRUE
"GEN24_1101949","New Zealand's food and wine",FALSE
"GEN24_1101949","The Hobbit and Lord of the Ring Movies",FALSE
"GEN24_1101949","The variety of outdoor and adventure activities",TRUE
"GEN24_1101949","Work / business",FALSE
"GEN24_1101953","Friends, family or colleagues talked about or recommended New Zealand",FALSE
"GEN24_1101953","Its landscapes and scenery",FALSE
"GEN24_1101957","New Zealand's food and wine",FALSE
"GEN24_1101959","I wanted to see the unique indigenous Maori culture",TRUE
"GEN24_1101959","I wanted to visit friends or family in New Zealand",TRUE
"GEN24_1101959","Its landscapes and scenery",FALSE
"GEN24_1101959","Sports events or activities",FALSE
"GEN24_1101959","The variety of outdoor and adventure activities",TRUE
"GEN24_1101966","Friends, family or colleagues talked about or recommended New Zealand",TRUE
"GEN24_1101966","I read about New Zealand in a newspaper, or magazine",FALSE
"GEN24_1101966","I read about New Zealand in online articles, travel forums, blogs, social networking sites, etc",TRUE
"GEN24_1101966","I've always wanted to visit",FALSE
"GEN24_1101966","It was somewhere new, I had never been there before",FALSE
"GEN24_1101966","Its landscapes and scenery",TRUE
"GEN24_1101966","Other movies that were filmed in New Zealand",FALSE
"GEN24_1101966","The Hobbit and Lord of the Ring Movies",FALSE
"GEN24_1101970","I wanted to visit friends or family in New Zealand",TRUE
"GEN24_1101970","Its environmentally friendly image",TRUE
"GEN24_1101970","Its landscapes and scenery",TRUE
"GEN24_1101970","New Zealand was a safe place to visit as it is less crowded than most other places",FALSE
"GEN24_1101998","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1102004","I've always wanted to visit",TRUE
"GEN24_1102004","It was somewhere new, I had never been there before",TRUE
"GEN24_1102004","Its landscapes and scenery",TRUE
"GEN24_1102004","The Hobbit and Lord of the Ring Movies",FALSE
"GEN24_1102012","None of these",FALSE
"GEN24_1102014","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1102016","Its landscapes and scenery",FALSE
"GEN24_1102024","Its landscapes and scenery",FALSE
"GEN24_1102025","I saw a show or segment featuring New Zealand on TV",FALSE
"GEN24_1102025","I've always wanted to visit",TRUE
"GEN24_1102025","It was somewhere new, I had never been there before",TRUE
"GEN24_1102025","Its landscapes and scenery",TRUE
"GEN24_1102027","A specific event brought me to New Zealand e.g. sporting or cultural event, wedding, family event, etc",FALSE
"GEN24_1102027","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1102027","New Zealand was a safe place to visit as it is less crowded than most other places",FALSE
"GEN24_1102031","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1102034","I saw a show or segment featuring New Zealand on TV",FALSE
"GEN24_1102034","Its landscapes and scenery",FALSE
"GEN24_1102036","Work / business",FALSE
"GEN24_1102039","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1102040","I read about New Zealand in online articles, travel forums, blogs, social networking sites, etc",FALSE
"GEN24_1102040","I saw a show or segment featuring New Zealand on TV",FALSE
"GEN24_1102040","It was somewhere new, I had never been there before",FALSE
"GEN24_1102040","Its environmentally friendly image",TRUE
"GEN24_1102040","Its landscapes and scenery",TRUE
"GEN24_1102052","Friends, family or colleagues talked about or recommended New Zealand",FALSE
"GEN24_1102052","I've always wanted to visit",TRUE
"GEN24_1102052","Its environmentally friendly image",FALSE
"GEN24_1102052","Its landscapes and scenery",TRUE
"GEN24_1102052","New Zealand was a safe place to visit as it is less crowded than most other places",TRUE
"GEN24_1102052","New Zealand's food and wine",FALSE
"GEN24_1102052","The Hobbit and Lord of the Ring Movies",FALSE
"GEN24_1102054","The Hobbit and Lord of the Ring Movies",FALSE
"GEN24_1102056","Friends, family or colleagues talked about or recommended New Zealand",TRUE
"GEN24_1102056","I read about New Zealand in online articles, travel forums, blogs, social networking sites, etc",FALSE
"GEN24_1102056","I wanted to see the unique indigenous Maori culture",FALSE
"GEN24_1102056","I've always wanted to visit",TRUE
"GEN24_1102056","It was somewhere new, I had never been there before",FALSE
"GEN24_1102056","Its landscapes and scenery",TRUE
"GEN24_1102056","Other movies that were filmed in New Zealand",FALSE
"GEN24_1102056","The Hobbit and Lord of the Ring Movies",FALSE
"GEN24_1102056","The variety of outdoor and adventure activities",FALSE
"GEN24_1102059","I read about New Zealand in a newspaper, or magazine",FALSE
"GEN24_1102059","I read about New Zealand in online articles, travel forums, blogs, social networking sites, etc",TRUE
"GEN24_1102059","I wanted to see the unique indigenous Maori culture",FALSE
"GEN24_1102059","I wanted to visit friends or family in New Zealand",TRUE
"GEN24_1102059","Its landscapes and scenery",TRUE
"GEN24_1102059","My travel agent talked about or recommended New Zealand",FALSE
"GEN24_1102059","The variety of outdoor and adventure activities",FALSE
"GEN24_1102064","Its landscapes and scenery",FALSE
"GEN24_1102078","New Zealand was a safe place to visit as it is less crowded than most other places",FALSE
"GEN24_1102082","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1102087","Friends, family or colleagues talked about or recommended New Zealand",FALSE
"GEN24_1102087","I saw a show or segment featuring New Zealand on TV",FALSE
"GEN24_1102087","I've always wanted to visit",TRUE
"GEN24_1102087","Its landscapes and scenery",TRUE
"GEN24_1102087","New Zealand was a safe place to visit as it is less crowded than most other places",FALSE
"GEN24_1102087","The Hobbit and Lord of the Ring Movies",TRUE
"GEN24_1102090","Friends, family or colleagues talked about or recommended New Zealand",FALSE
"GEN24_1102090","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1102090","It was somewhere new, I had never been there before",FALSE
"GEN24_1102096","A specific event brought me to New Zealand e.g. sporting or cultural event, wedding, family event, etc",FALSE
"GEN24_1102098","Friends, family or colleagues talked about or recommended New Zealand",FALSE
"GEN24_1102109","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1102111","Something else: Visit family",FALSE
"GEN24_1102114","I saw or found a good deal on flights to New Zealand/ a good travel package to New Zealand",FALSE
"GEN24_1102114","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1102116","I read about New Zealand in online articles, travel forums, blogs, social networking sites, etc",FALSE
"GEN24_1102116","I wanted to see the unique indigenous Maori culture",TRUE
"GEN24_1102116","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1102116","I've always wanted to visit",FALSE
"GEN24_1102116","Its landscapes and scenery",TRUE
"GEN24_1102116","New Zealand was a safe place to visit as it is less crowded than most other places",TRUE
"GEN24_1102116","Other movies that were filmed in New Zealand",FALSE
"GEN24_1102116","The variety of outdoor and adventure activities",FALSE
"GEN24_1102117","I've always wanted to visit",FALSE
"GEN24_1102119","I read about New Zealand in online articles, travel forums, blogs, social networking sites, etc",FALSE
"GEN24_1102119","I've always wanted to visit",TRUE
"GEN24_1102119","It was somewhere new, I had never been there before",FALSE
"GEN24_1102119","Its landscapes and scenery",TRUE
"GEN24_1102119","The Hobbit and Lord of the Ring Movies",FALSE
"GEN24_1102141","A specific event brought me to New Zealand e.g. sporting or cultural event, wedding, family event, etc",TRUE
"GEN24_1102141","Friends, family or colleagues talked about or recommended New Zealand",FALSE
"GEN24_1102141","I wanted to visit friends or family in New Zealand",TRUE
"GEN24_1102141","I've always wanted to visit",FALSE
"GEN24_1102141","It was somewhere new, I had never been there before",TRUE
"GEN24_1102141","Its landscapes and scenery",FALSE
"GEN24_1102141","The Hobbit and Lord of the Ring Movies",FALSE
"GEN24_1102144","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1102150","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1102152","I read about New Zealand in online articles, travel forums, blogs, social networking sites, etc",FALSE
"GEN24_1102152","Its landscapes and scenery",FALSE
"GEN24_1102161","A specific event brought me to New Zealand e.g. sporting or cultural event, wedding, family event, etc",TRUE
"GEN24_1102161","Friends, family or colleagues talked about or recommended New Zealand",FALSE
"GEN24_1102161","I've always wanted to visit",FALSE
"GEN24_1102161","It was somewhere new, I had never been there before",TRUE
"GEN24_1102161","Its environmentally friendly image",FALSE
"GEN24_1102161","Its landscapes and scenery",TRUE
"GEN24_1102164","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1102164","Its landscapes and scenery",FALSE
"GEN24_1102166","New Zealand was a safe place to visit as it is less crowded than most other places",FALSE
"GEN24_1102166","The Hobbit and Lord of the Ring Movies",FALSE
"GEN24_1102182","Friends, family or colleagues talked about or recommended New Zealand",FALSE
"GEN24_1102182","I read about New Zealand in online articles, travel forums, blogs, social networking sites, etc",FALSE
"GEN24_1102182","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1102182","I've always wanted to visit",TRUE
"GEN24_1102182","Its landscapes and scenery",TRUE
"GEN24_1102182","Other movies that were filmed in New Zealand",FALSE
"GEN24_1102182","Sports events or activities",FALSE
"GEN24_1102182","The Hobbit and Lord of the Ring Movies",TRUE
"GEN24_1102186","I wanted to visit friends or family in New Zealand",TRUE
"GEN24_1102186","Its environmentally friendly image",TRUE
"GEN24_1102186","New Zealand's food and wine",TRUE
"GEN24_1102186","The Hobbit and Lord of the Ring Movies",FALSE
"GEN24_1102189","I've always wanted to visit",FALSE
"GEN24_1102197","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1102201","Friends, family or colleagues talked about or recommended New Zealand",FALSE
"GEN24_1102201","I've always wanted to visit",TRUE
"GEN24_1102201","It was somewhere new, I had never been there before",FALSE
"GEN24_1102201","New Zealand was a safe place to visit as it is less crowded than most other places",FALSE
"GEN24_1102201","The variety of outdoor and adventure activities",FALSE
"GEN24_1102202","The Hobbit and Lord of the Ring Movies",FALSE
"GEN24_1102203","A specific event brought me to New Zealand e.g. sporting or cultural event, wedding, family event, etc",FALSE
"GEN24_1102203","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1102212","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1102227","I've always wanted to visit",FALSE
"GEN24_1102236","It was somewhere new, I had never been there before",FALSE
"GEN24_1102236","Its landscapes and scenery",FALSE
"GEN24_1102236","Something else: Distance from Australia",FALSE
"GEN24_1102237","I saw or found a good deal on flights to New Zealand/ a good travel package to New Zealand",FALSE
"GEN24_1102237","Something else: Family visit",FALSE
"GEN24_1102240","Friends, family or colleagues talked about or recommended New Zealand",FALSE
"GEN24_1102240","It was somewhere new, I had never been there before",FALSE
"GEN24_1102240","The variety of outdoor and adventure activities",FALSE
"GEN24_1102254","Friends, family or colleagues talked about or recommended New Zealand",FALSE
"GEN24_1102254","I wanted to see the unique indigenous Maori culture",TRUE
"GEN24_1102254","I wanted to visit friends or family in New Zealand",TRUE
"GEN24_1102254","I've always wanted to visit",TRUE
"GEN24_1102254","It was somewhere new, I had never been there before",FALSE
"GEN24_1102254","New Zealand was a safe place to visit as it is less crowded than most other places",FALSE
"GEN24_1102259","Friends, family or colleagues talked about or recommended New Zealand",FALSE
"GEN24_1102259","I saw or found a good deal on flights to New Zealand/ a good travel package to New Zealand",FALSE
"GEN24_1102259","I wanted to see the unique indigenous Maori culture",FALSE
"GEN24_1102259","It was somewhere new, I had never been there before",TRUE
"GEN24_1102259","Its landscapes and scenery",TRUE
"GEN24_1102259","New Zealand's food and wine",TRUE
"GEN24_1102259","Sports events or activities",FALSE
"GEN24_1102261","Friends, family or colleagues talked about or recommended New Zealand",FALSE
"GEN24_1102261","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1102261","I've always wanted to visit",TRUE
"GEN24_1102261","Its landscapes and scenery",FALSE
"GEN24_1102261","New Zealand was a safe place to visit as it is less crowded than most other places",FALSE
"GEN24_1102261","The Hobbit and Lord of the Ring Movies",TRUE
"GEN24_1102268","I wanted to see the unique indigenous Maori culture",TRUE
"GEN24_1102268","It was somewhere new, I had never been there before",TRUE
"GEN24_1102268","Its landscapes and scenery",TRUE
"GEN24_1102268","New Zealand was a safe place to visit as it is less crowded than most other places",FALSE
"GEN24_1102269","Friends, family or colleagues talked about or recommended New Zealand",FALSE
"GEN24_1102287","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1102292","A specific event brought me to New Zealand e.g. sporting or cultural event, wedding, family event, etc",FALSE
"GEN24_1102292","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1102297","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1102297","Its environmentally friendly image",FALSE
"GEN24_1102298","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1102300","I read about New Zealand in online articles, travel forums, blogs, social networking sites, etc",FALSE
"GEN24_1102300","It was somewhere new, I had never been there before",FALSE
"GEN24_1102300","Its landscapes and scenery",TRUE
"GEN24_1102300","New Zealand was a safe place to visit as it is less crowded than most other places",TRUE
"GEN24_1102300","Something else: Working Holiday",FALSE
"GEN24_1102309","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1102309","Its landscapes and scenery",FALSE
"GEN24_1102325","I wanted to see the unique indigenous Maori culture",TRUE
"GEN24_1102325","I've always wanted to visit",TRUE
"GEN24_1102325","It was somewhere new, I had never been there before",FALSE
"GEN24_1102325","Its landscapes and scenery",TRUE
"GEN24_1102336","I wanted to see the unique indigenous Maori culture",FALSE
"GEN24_1102336","I wanted to visit friends or family in New Zealand",TRUE
"GEN24_1102336","Its landscapes and scenery",TRUE
"GEN24_1102336","New Zealand was a safe place to visit as it is less crowded than most other places",TRUE
"GEN24_1102339","It was somewhere new, I had never been there before",FALSE
"GEN24_1102342","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1102345","Its landscapes and scenery",FALSE
"GEN24_1102351","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1102354","Friends, family or colleagues talked about or recommended New Zealand",FALSE
"GEN24_1102354","I've always wanted to visit",FALSE
"GEN24_1102354","It was somewhere new, I had never been there before",TRUE
"GEN24_1102354","Its landscapes and scenery",TRUE
"GEN24_1102354","Work / business",TRUE
"GEN24_1102357","Something else: Visit family (im a Kiwi)",FALSE
"GEN24_1102362","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1102362","Its landscapes and scenery",FALSE
"GEN24_1102362","New Zealand was a safe place to visit as it is less crowded than most other places",FALSE
"GEN24_1102363","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1102368","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1102369","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1102372","Something else: Family, friends, fishing and hunting",FALSE
"GEN24_1102374","A specific event brought me to New Zealand e.g. sporting or cultural event, wedding, family event, etc",FALSE
"GEN24_1102374","Friends, family or colleagues talked about or recommended New Zealand",FALSE
"GEN24_1102374","It was somewhere new, I had never been there before",FALSE
"GEN24_1102377","It was somewhere new, I had never been there before",FALSE
"GEN24_1102377","Its landscapes and scenery",FALSE
"GEN24_1102397","I've always wanted to visit",FALSE
"GEN24_1102397","New Zealand was a safe place to visit as it is less crowded than most other places",FALSE
"GEN24_1102407","New Zealand's food and wine",FALSE
"GEN24_1102407","Sports events or activities",FALSE
"GEN24_1102410","It was somewhere new, I had never been there before",FALSE
"GEN24_1102410","Its landscapes and scenery",FALSE
"GEN24_1102414","I read about New Zealand in a newspaper, or magazine",FALSE
"GEN24_1102414","I read about New Zealand in online articles, travel forums, blogs, social networking sites, etc",FALSE
"GEN24_1102414","Its environmentally friendly image",TRUE
"GEN24_1102414","New Zealand was a safe place to visit as it is less crowded than most other places",TRUE
"GEN24_1102414","New Zealand's food and wine",FALSE
"GEN24_1102414","Sports events or activities",FALSE
"GEN24_1102414","The variety of outdoor and adventure activities",TRUE
"GEN24_1102416","Friends, family or colleagues talked about or recommended New Zealand",TRUE
"GEN24_1102416","I read about New Zealand in online articles, travel forums, blogs, social networking sites, etc",FALSE
"GEN24_1102416","I've always wanted to visit",TRUE
"GEN24_1102416","Its landscapes and scenery",TRUE
"GEN24_1102416","New Zealand was a safe place to visit as it is less crowded than most other places",FALSE
"GEN24_1102424","I wanted to visit friends or family in New Zealand",TRUE
"GEN24_1102424","Its landscapes and scenery",TRUE
"GEN24_1102424","New Zealand was a safe place to visit as it is less crowded than most other places",FALSE
"GEN24_1102424","Sports events or activities",FALSE
"GEN24_1102424","The variety of outdoor and adventure activities",TRUE
"GEN24_1102431","I saw a show or segment featuring New Zealand on TV",FALSE
"GEN24_1102431","I've always wanted to visit",FALSE
"GEN24_1102431","It was somewhere new, I had never been there before",FALSE
"GEN24_1102431","Its landscapes and scenery",TRUE
"GEN24_1102431","New Zealand was a safe place to visit as it is less crowded than most other places",TRUE
"GEN24_1102431","The variety of outdoor and adventure activities",TRUE
"GEN24_1102437","A specific event brought me to New Zealand e.g. sporting or cultural event, wedding, family event, etc",FALSE
"GEN24_1102437","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1102437","The Hobbit and Lord of the Ring Movies",FALSE
"GEN24_1102450","Friends, family or colleagues talked about or recommended New Zealand",FALSE
"GEN24_1102450","I read about New Zealand in online articles, travel forums, blogs, social networking sites, etc",FALSE
"GEN24_1102450","I wanted to visit friends or family in New Zealand",TRUE
"GEN24_1102450","I've always wanted to visit",TRUE
"GEN24_1102450","It was somewhere new, I had never been there before",FALSE
"GEN24_1102450","Its landscapes and scenery",TRUE
"GEN24_1102453","Something else: FIJI",FALSE
"GEN24_1102467","None of these",FALSE
"GEN24_1102474","A specific event brought me to New Zealand e.g. sporting or cultural event, wedding, family event, etc",FALSE
"GEN24_1102474","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1102479","Friends, family or colleagues talked about or recommended New Zealand",FALSE
"GEN24_1102479","It was somewhere new, I had never been there before",TRUE
"GEN24_1102479","Its landscapes and scenery",TRUE
"GEN24_1102479","My travel agent talked about or recommended New Zealand",TRUE
"GEN24_1102479","The variety of outdoor and adventure activities",FALSE
"GEN24_1102485","Its landscapes and scenery",FALSE
"GEN24_1102485","New Zealand was a safe place to visit as it is less crowded than most other places",FALSE
"GEN24_1102497","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1102501","I've always wanted to visit",FALSE
"GEN24_1102501","Its environmentally friendly image",FALSE
"GEN24_1102501","The variety of outdoor and adventure activities",FALSE
"GEN24_1102502","I wanted to visit friends or family in New Zealand",TRUE
"GEN24_1102502","I've always wanted to visit",TRUE
"GEN24_1102502","It was somewhere new, I had never been there before",FALSE
"GEN24_1102502","Its landscapes and scenery",TRUE
"GEN24_1102502","The Hobbit and Lord of the Ring Movies",FALSE
"GEN24_1102502","The variety of outdoor and adventure activities",FALSE
"GEN24_1102503","It was somewhere new, I had never been there before",TRUE
"GEN24_1102503","Its environmentally friendly image",FALSE
"GEN24_1102503","Its landscapes and scenery",TRUE
"GEN24_1102503","New Zealand was a safe place to visit as it is less crowded than most other places",TRUE
"GEN24_1102503","The variety of outdoor and adventure activities",FALSE
"GEN24_1102504","Friends, family or colleagues talked about or recommended New Zealand",TRUE
"GEN24_1102504","I wanted to see the unique indigenous Maori culture",FALSE
"GEN24_1102504","It was somewhere new, I had never been there before",TRUE
"GEN24_1102504","Its environmentally friendly image",FALSE
"GEN24_1102504","Its landscapes and scenery",TRUE
"GEN24_1102504","New Zealand was a safe place to visit as it is less crowded than most other places",FALSE
"GEN24_1102504","Other movies that were filmed in New Zealand",FALSE
"GEN24_1102504","The Hobbit and Lord of the Ring Movies",FALSE
"GEN24_1102504","The variety of outdoor and adventure activities",FALSE
"GEN24_1102507","Work / business",FALSE
"GEN24_1102512","Its landscapes and scenery",FALSE
"GEN24_1102520","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1102522","I saw or found a good deal on flights to New Zealand/ a good travel package to New Zealand",TRUE
"GEN24_1102522","I wanted to visit friends or family in New Zealand",TRUE
"GEN24_1102522","I've always wanted to visit",FALSE
"GEN24_1102522","Its landscapes and scenery",TRUE
"GEN24_1102523","New Zealand's food and wine",FALSE
"GEN24_1102523","Other movies that were filmed in New Zealand",FALSE
"GEN24_1102523","Something else: ????????????????",FALSE
"GEN24_1102523","The Hobbit and Lord of the Ring Movies",FALSE
"GEN24_1102526","Its landscapes and scenery",FALSE
"GEN24_1102528","I saw a show or segment featuring New Zealand on TV",TRUE
"GEN24_1102528","I've always wanted to visit",TRUE
"GEN24_1102528","Its environmentally friendly image",FALSE
"GEN24_1102528","Sports events or activities",TRUE
"GEN24_1102528","The Hobbit and Lord of the Ring Movies",FALSE
"GEN24_1102529","Its landscapes and scenery",FALSE
"GEN24_1102532","It was somewhere new, I had never been there before",FALSE
"GEN24_1102532","Its landscapes and scenery",FALSE
"GEN24_1102535","I've always wanted to visit",TRUE
"GEN24_1102535","It was somewhere new, I had never been there before",TRUE
"GEN24_1102535","Its landscapes and scenery",TRUE
"GEN24_1102535","New Zealand was a safe place to visit as it is less crowded than most other places",FALSE
"GEN24_1102537","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1102547","Friends, family or colleagues talked about or recommended New Zealand",FALSE
"GEN24_1102547","I've always wanted to visit",TRUE
"GEN24_1102547","It was somewhere new, I had never been there before",FALSE
"GEN24_1102547","Its landscapes and scenery",TRUE
"GEN24_1102552","I wanted to see the unique indigenous Maori culture",FALSE
"GEN24_1102552","Its landscapes and scenery",FALSE
"GEN24_1102552","The variety of outdoor and adventure activities",FALSE
"GEN24_1102559","I wanted to see the unique indigenous Maori culture",FALSE
"GEN24_1102559","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1102565","I read about New Zealand in a newspaper, or magazine",FALSE
"GEN24_1102565","Its landscapes and scenery",FALSE
"GEN24_1102565","New Zealand's food and wine",FALSE
"GEN24_1102570","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1102576","I've always wanted to visit",FALSE
"GEN24_1102576","It was somewhere new, I had never been there before",FALSE
"GEN24_1102577","Work / business",FALSE
"GEN24_1102578","Work / business",FALSE
"GEN24_1102581","A specific event brought me to New Zealand e.g. sporting or cultural event, wedding, family event, etc",TRUE
"GEN24_1102581","I wanted to visit friends or family in New Zealand",TRUE
"GEN24_1102581","Its landscapes and scenery",TRUE
"GEN24_1102581","The variety of outdoor and adventure activities",FALSE
"GEN24_1102594","It was somewhere new, I had never been there before",FALSE
"GEN24_1102594","Its landscapes and scenery",FALSE
"GEN24_1102594","The variety of outdoor and adventure activities",FALSE
"GEN24_1102595","Its landscapes and scenery",FALSE
"GEN24_1102600","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1102604","I wanted to see the unique indigenous Maori culture",FALSE
"GEN24_1102604","I've always wanted to visit",TRUE
"GEN24_1102604","Its landscapes and scenery",TRUE
"GEN24_1102604","The Hobbit and Lord of the Ring Movies",TRUE
"GEN24_1102604","The variety of outdoor and adventure activities",FALSE
"GEN24_1102610","I read about New Zealand in online articles, travel forums, blogs, social networking sites, etc",FALSE
"GEN24_1102610","It was somewhere new, I had never been there before",FALSE
"GEN24_1102610","Its landscapes and scenery",TRUE
"GEN24_1102610","New Zealand was a safe place to visit as it is less crowded than most other places",TRUE
"GEN24_1102610","New Zealand's food and wine",FALSE
"GEN24_1102610","The variety of outdoor and adventure activities",TRUE
"GEN24_1102620","Its landscapes and scenery",FALSE
"GEN24_1102630","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1102630","I've always wanted to visit",FALSE
"GEN24_1102630","Its landscapes and scenery",FALSE
"GEN24_1102631","Friends, family or colleagues talked about or recommended New Zealand",FALSE
"GEN24_1102631","New Zealand was a safe place to visit as it is less crowded than most other places",FALSE
"GEN24_1102631","New Zealand's food and wine",FALSE
"GEN24_1102650","A specific event brought me to New Zealand e.g. sporting or cultural event, wedding, family event, etc",TRUE
"GEN24_1102650","I read about New Zealand in online articles, travel forums, blogs, social networking sites, etc",TRUE
"GEN24_1102650","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1102650","I've always wanted to visit",FALSE
"GEN24_1102650","Its landscapes and scenery",TRUE
"GEN24_1102650","The variety of outdoor and adventure activities",FALSE
"GEN24_1102652","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1102652","Its landscapes and scenery",FALSE
"GEN24_1102652","The variety of outdoor and adventure activities",FALSE
"GEN24_1102656","I saw or found a good deal on flights to New Zealand/ a good travel package to New Zealand",FALSE
"GEN24_1102656","Its landscapes and scenery",FALSE
"GEN24_1102656","New Zealand was a safe place to visit as it is less crowded than most other places",FALSE
"GEN24_1102667","I read about New Zealand in online articles, travel forums, blogs, social networking sites, etc",FALSE
"GEN24_1102667","I wanted to see the unique indigenous Maori culture",FALSE
"GEN24_1102667","I've always wanted to visit",TRUE
"GEN24_1102667","It was somewhere new, I had never been there before",TRUE
"GEN24_1102667","The Hobbit and Lord of the Ring Movies",FALSE
"GEN24_1102667","Work / business",TRUE
"GEN24_1102670","I read about New Zealand in online articles, travel forums, blogs, social networking sites, etc",FALSE
"GEN24_1102670","I wanted to visit friends or family in New Zealand",TRUE
"GEN24_1102670","It was somewhere new, I had never been there before",FALSE
"GEN24_1102670","Its landscapes and scenery",TRUE
"GEN24_1102670","The variety of outdoor and adventure activities",TRUE
"GEN24_1102682","I saw or found a good deal on flights to New Zealand/ a good travel package to New Zealand",FALSE
"GEN24_1102682","I've always wanted to visit",TRUE
"GEN24_1102682","It was somewhere new, I had never been there before",TRUE
"GEN24_1102682","Its environmentally friendly image",FALSE
"GEN24_1102682","Its landscapes and scenery",FALSE
"GEN24_1102682","New Zealand was a safe place to visit as it is less crowded than most other places",TRUE
"GEN24_1102682","The Hobbit and Lord of the Ring Movies",FALSE
"GEN24_1102682","The variety of outdoor and adventure activities",FALSE
"GEN24_1102695","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1102695","Something else: My moms dream to visit",FALSE
"GEN24_1102708","I read about New Zealand in a newspaper, or magazine",FALSE
"GEN24_1102708","I read about New Zealand in online articles, travel forums, blogs, social networking sites, etc",FALSE
"GEN24_1102708","I saw or found a good deal on flights to New Zealand/ a good travel package to New Zealand",TRUE
"GEN24_1102708","I wanted to see the unique indigenous Maori culture",FALSE
"GEN24_1102708","I wanted to visit friends or family in New Zealand",TRUE
"GEN24_1102708","I've always wanted to visit",FALSE
"GEN24_1102708","Its landscapes and scenery",TRUE
"GEN24_1102718","I've always wanted to visit",FALSE
"GEN24_1102751","I've always wanted to visit",FALSE
"GEN24_1102751","Its environmentally friendly image",FALSE
"GEN24_1102751","Its landscapes and scenery",TRUE
"GEN24_1102751","New Zealand was a safe place to visit as it is less crowded than most other places",FALSE
"GEN24_1102758","Its landscapes and scenery",FALSE
"GEN24_1102758","New Zealand was a safe place to visit as it is less crowded than most other places",FALSE
"GEN24_1102759","Friends, family or colleagues talked about or recommended New Zealand",TRUE
"GEN24_1102759","I've always wanted to visit",FALSE
"GEN24_1102759","It was somewhere new, I had never been there before",FALSE
"GEN24_1102759","Its landscapes and scenery",TRUE
"GEN24_1102759","New Zealand was a safe place to visit as it is less crowded than most other places",FALSE
"GEN24_1102759","Other movies that were filmed in New Zealand",FALSE
"GEN24_1102759","The Hobbit and Lord of the Ring Movies",TRUE
"GEN24_1102759","The variety of outdoor and adventure activities",FALSE
